DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Upper East Side-Carnegie Hill,NTA,7,0.4636360206393014,0.3059403692479535,0.38782656960517164,0.2655283596664736,0.04070470148040124
Upper East Side-Carnegie Hill,NTA,8,0.14442474441141617,0.43992553217149544,0.43479673987380096,0.08267304939032119,0.04260467856438241
Upper East Side-Carnegie Hill,NTA,9,-0.13851293498157102,0.375277715726499,0.34848967596591623,0.22829740664737033,0.047935201660214505
Yorkville,NTA,0,0.9795322903601605,0.0551388189421845,0.023134986676229614,0.9161748650316867,0.005551329349899108
Yorkville,NTA,1,0.428211080042333,0.3186139727932043,0.6567952266191014,0.01205753944950715,0.01253326113818726
Yorkville,NTA,2,0.37257170192326394,0.44079903956789207,0.4192505094956451,0.036167016365658965,0.10378343457080386
Yorkville,NTA,3,0.3288359711542157,0.5397682161915566,0.3391205067213828,0.00688812938556238,0.11422314770149831
Yorkville,NTA,4,0.23006343573516008,0.2509487379101332,0.7003204749774927,0.0094168207783278,0.03931396633404631
Yorkville,NTA,5,0.11458101746427307,0.6344364203776758,0.31126792819832944,0.021621013841266096,0.03267463758272869
Yorkville,NTA,6,0.160432510091979,0.5003776415727111,0.4215870895341328,0.03268453917820652,0.04535072971494943
Yorkville,NTA,7,0.3473787883419859,0.3721998477549767,0.4669115840894671,0.09777413384373454,0.06311443431182163
Yorkville,NTA,8,-0.10342267318394671,0.45857644331418823,0.45388898799810323,0.04990128226318008,0.03763328642452861
Yorkville,NTA,9,0.16761279139807483,0.430689064889232,0.4082786661093598,0.11949568967036359,0.0415365793310446
Soundview-Castle Hill-Clason Point-Harding Park,NTA,0,0.9021072437023809,0.18106654380055048,0.20942519198333157,0.6095082642161179,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,1,-0.35910627152938734,0.5737707799159374,0.40615901699181267,0.0200702030922499,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,2,-0.05351964634087136,0.5339183134719122,0.462145267738994,0.003936418789093759,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,3,-0.13163030453044522,0.4792266479439341,0.5156128122570317,0.005160539799034191,0.0
